Date,Day.past.1.1.16,Treatment,Salinity,Temp (in situ),TA (FTA),pH out,fCO2 out (uatm),pCO2 out (uatm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW),Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),,Salinity.SD,Temp (in situ).SD,TA (FTA).SD,pH out.SD,fCO2 out (uatm).SD,pCO2 out (uatm).SD,HCO3 out (mmol/kgSW).SD,CO3 out (mmol/kgSW).SD,CO2 out (mmol/kgSW).SD,B Alk out (mmol/kgSW).SD,OH out (mmol/kgSW).SD,P Alk out (mmol/kgSW).SD,Si Alk out (mmol/kgSW).SD,Revelle out.SD,WCa out.SD,WAr out.SD,xCO2 out (dry at 1 atm) (ppm).SD
7/31/17,577,Control,34.79,25.531449,2107.4093,8.0482326,358.7140871,359.8544769,1612.419058,198.0865247,10.06043324,91.79845036,7.027843268,0,0,9.290782019,4.780941832,3.15526123,371.6137923,,0.008164966,0.047900639,8.911144571,0.009416151,8.741430905,8.769171499,7.587046617,3.796181893,0.244498353,1.538797473,0.15230914,0,0,0.083713084,0.091668614,0.060418725,9.058345299
8/8/17,585,Control,34.79,26.152968,2084.6751,7.8923263,546.6470534,548.3718303,1709.875834,149.9809168,15.09637361,69.66534821,5.185197615,0,0,10.85549882,3.623824448,2.396197755,566.9856003,,0.006666667,0.041848759,12.71508042,0.00694086,11.17350251,11.20939126,12.66602794,2.168598706,0.320266863,0.973449496,0.095570085,0,0,0.094347083,0.052417953,0.034775893,11.55552007
8/15/17,592,Control,34.951,26.57421,2115.4502,7.9423119,483.0919976,484.6084939,1692.240046,169.6938466,13.19316813,77.77862474,6.055536541,0,0,10.20166572,4.097670069,2.713863191,501.4844917,,0.014491377,0.167584551,11.06126247,0.005289381,6.307865539,6.329920002,9.095372572,2.705077384,0.215567407,0.988073724,0.147146879,0,0,0.079474975,0.065976941,0.044667661,6.425177743
8/23/17,600,Control,34.782001,26.966331,2100.8769,7.8878408,557.8456992,559.5885052,1718.025268,153.5226128,15.10152604,70.30704989,5.512589085,0,0,10.7737533,3.715219907,2.462884212,579.5505011,,0.006124471,0.060060326,12.44912593,0.013104337,19.62989464,19.69063015,13.32390734,3.937966933,0.521725307,1.749797602,0.159193729,0,0,0.151759583,0.095098846,0.062938347,20.4272308
8/29/17,606,Control,34.798,26.609274,2097.5889,7.8996515,539.4560918,541.1487954,1710.428364,155.1406519,14.73111103,71.39920517,5.492916596,0,0,10.69510539,3.751359187,2.484113486,560.035222,,0.006324555,0.052395852,10.64855607,0.014903781,23.2852919,23.35899896,17.2563707,4.192986842,0.647529677,2.086016516,0.205194461,0,0,0.191755952,0.101538673,0.067505323,24.13830618
9/7/17,615,Control,34.273,27.567988,2085.881,7.9851317,424.5349318,425.8516493,1627.683955,183.6470944,11.35614734,83.71327536,7.200127634,0,0,9.645927648,4.468988854,2.965474853,441.6119514,,0.008232726,0.054218402,10.77699925,0.008015861,9.982991093,10.01387819,11.59106868,2.678562405,0.266185527,1.215327748,0.131242636,0,0,0.083897217,0.065197768,0.043166262,10.38910475
9/12/17,620,Control,34.234,27.170396,2089.5018,7.960075,456.6952129,458.1184989,1656.218151,173.7911894,12.33679507,79.15140155,6.561086386,0,0,9.9914898,4.22711742,2.801202059,474.6692086,,0.011737878,0.044069351,5.939930542,0.010833543,12.94064747,12.98081511,6.930452271,3.744298884,0.347394223,1.598280657,0.161076022,0,0,0.112650653,0.090802321,0.060135492,13.45937665
9/18/17,626,Control,34.416,27.117332,2102.6455,7.9263474,503.8436247,505.4148486,1692.400217,164.7098553,13.61517304,74.77521162,6.062492814,0,0,10.36257193,3.999605909,2.650911701,523.6142126,,0.009565757,0.075781212,10.03504067,0.009995754,13.06770908,13.10790653,8.545384791,3.352782311,0.344327234,1.366777525,0.129844125,0,0,0.105684031,0.081314077,0.053775449,13.61232679
10/5/17,643,Control,34.733,27.656958,2107.5886,7.88118,569.7572994,571.5225133,1721.47379,155.0205119,15.17237172,70.32817577,5.759061007,0,0,10.73597762,3.758110742,2.496617736,592.7842016,,0.009486833,0.084312342,5.764993422,0.006203477,10.54010648,10.57132757,7.430252879,1.41786201,0.257260526,0.750595064,0.056770469,0,0,0.067248178,0.033884397,0.022167927,11.05154687
10/11/17,649,Control,34.728,27.351779,2151.416,7.9417573,492.9561439,494.489101,1715.334592,175.6644836,13.22519094,78.31626558,6.447860449,0,0,10.15268939,4.256199624,2.824723063,512.5453099,,0.007888106,0.124861705,11.26060877,0.006209845,10.27631271,10.30954786,13.6876392,2.012842129,0.299930913,1.046237556,0.142806047,0,0,0.092689871,0.049376279,0.033525897,10.61110163
10/17/17,655,Control,34.761168,26.139833,2153.0682,7.887205,573.3340197,575.143276,1772.148063,153.4638001,15.84070763,68.88931824,5.116458362,0,0,11.02182313,3.708803539,2.452172146,594.6515361,,0.014273398,0.118194832,14.76347852,0.009251519,14.13669133,14.18121182,12.36366573,3.299743983,0.391839257,1.250127561,0.126681786,0,0,0.114944141,0.08025497,0.053449144,14.66806457
10/26/17,664,Control,34.374,26.485248,2139.87,7.9561687,472.9908152,474.4771752,1708.07431,173.9023676,12.98337476,77.8639254,6.138328569,0,0,10.19717654,4.219152919,2.790642034,490.917767,,0.012649111,0.146013352,11.40090436,0.005233126,8.542814131,8.569466042,12.18973088,1.572464376,0.235821984,0.781936459,0.103818352,0,0,0.070507009,0.03874579,0.026191864,8.878278491
11/2/17,671,Control,34.446,26.977371,2151.9048,7.9302698,510.465491,512.0600987,1731.983536,169.3492803,13.83964804,75.18820732,6.046521857,0,0,10.40273757,4.110090237,2.723094827,530.3404933,,0.005163978,0.11831129,9.918526087,0.006857319,10.93524416,10.97041571,12.31789398,2.260981025,0.316276757,1.08624532,0.138668967,0,0,0.097693106,0.055476233,0.037480073,11.30437134
11/10/17,679,Control,34.623,25.842134,2178.1769,7.9411259,501.4721899,503.0604088,1757.362292,169.8979748,13.96777389,75.4027547,5.627627272,0,0,10.49211005,4.108530951,2.713286836,519.8169387,,0.010593499,0.083270626,15.37649286,0.005883628,11.03201422,11.06688966,16.64470862,1.244026767,0.307424421,0.834590099,0.084666279,0,0,0.084363713,0.030193822,0.020052263,11.43927696
11/16/17,685,Control,34.023999,24.812002,2142.8312,7.9722478,455.52995,456.9908544,1721.206614,169.9212936,13.06067826,76.33293852,5.460004631,0,0,10.39291646,4.121868723,2.710541303,471.2865473,,0.012769331,0.091520023,10.95076022,0.013987988,18.11346628,18.17059927,14.25358712,4.251647378,0.502708938,1.941021306,0.157965584,0,0,0.156234991,0.102698442,0.067367119,18.78635731
11/25/17,694,Control,34.36166667,24.12113,2364.157083,8.213387417,252.6382845,253.4506466,1672.846364,282.8532311,7.357958138,116.6180413,8.997987457,0,0,8.420358578,6.834823032,4.488368223,261.0385683,,0.009374369,0.081857423,15.01796592,0.008336785,6.83071776,6.864691946,16.56493967,3.510596386,0.199444997,1.543346888,0.166944999,0,0,0.062907313,0.084783175,0.055445814,7.089872006
12/4/17,703,Control,34.4825,24.16720833,2188.607167,7.947758583,496.093902,497.6991756,1782.096046,164.205821,14.42785866,73.20972232,4.90467282,0,0,10.77827575,3.964256075,2.603949795,512.6528223,,0.012154311,0.068484337,8.597032795,0.00941151,14.20496589,14.24873039,14.22193531,2.497289402,0.416566951,1.356952235,0.114648241,0,0,0.127219177,0.06164315,0.040497959,14.65647339
12/11/17,710,Control,34.62166667,24.44648333,2225.49325,7.96044775,486.8381951,488.4058987,1798.589726,172.9339441,14.04691508,75.85682453,5.190879011,0,0,10.59319016,4.172061094,2.743810894,503.3331345,,0.008348471,0.077415634,6.944409434,0.008732196,12.12730038,12.16282088,11.07145948,2.920025711,0.370386536,1.334727078,0.120040785,0,0,0.11424243,0.07096383,0.04745519,12.50550074
12/24/17,723,Control,34.15416667,24.25472583,2198.64825,7.985389333,450.8625258,452.3175152,1762.92227,176.3426,13.11153943,77.69008049,5.363446015,0,0,10.3935527,4.269109567,2.802819922,465.9873433,,0.012401124,0.162593976,14.98309219,0.011258613,16.47937018,16.54432651,22.42759082,3.475325719,0.520790472,1.90471484,0.207522837,0,0,0.171452031,0.084766341,0.056579134,16.91434779
12/31/17,730,Control,34.32166667,24.10117917,2216.912583,8.0051645,429.777954,431.1717673,1762.17826,184.168633,12.53364748,80.8587862,5.556025813,0,0,10.18921086,4.451959293,2.922492578,444.078469,,0.003892495,0.082983727,8.854228989,0.006184698,8.299211925,8.320580833,11.22028907,1.986713613,0.251566075,0.975245798,0.101807722,0,0,0.080689149,0.048378679,0.031839972,8.537291293
1/5/18,735,Control,34.4725,24.0166425,2209.404583,7.98619175,450.8242934,452.277568,1771.161643,177.2837525,13.16418992,78.38805638,5.287700802,0,0,10.38281349,4.279011452,2.809537199,465.7452921,,0.023011855,0.075701221,10.25382945,0.007102781,9.525779457,9.557019302,11.61972937,2.332294796,0.284784228,1.07437107,0.094273062,0,0,0.088353748,0.056351912,0.037376625,9.842410728
1/11/18,741,Control,34.34416667,24.459625,2166.18025,7.902670083,555.2461616,557.0452403,1794.216759,150.10861,16.03834494,67.22855461,4.529189655,0,0,11.27510235,3.630134457,2.386115966,574.0895494,,0.007929615,0.107800121,5.336185327,0.006737814,10.49971851,10.53664526,8.026349906,1.877664409,0.313001089,0.894202904,0.081589919,0,0,0.092219198,0.045632187,0.030105971,10.84607131
1/20/18,750,Control,34.48916667,24.04871917,2220.494583,7.978474083,462.7585686,464.2566568,1786.129843,175.9024686,13.49306975,77.36378442,5.217910042,0,0,10.4760197,4.246194684,2.788341516,478.1149115,,0.010836247,0.06806082,6.255945223,0.002052372,2.898667052,2.908527524,5.81376165,0.92037066,0.095312756,0.344218365,0.042903118,0,0,0.031595681,0.022099992,0.01483247,2.974169623
1/25/18,755,Control,34.5925,24.26021667,2392.034583,8.233917083,239.7066039,240.4863094,1664.241014,298.1190067,6.947487438,121.9808483,9.584868199,0,0,8.25663433,7.191767825,4.726936228,247.7539329,,0.00452267,0.088803311,11.47825419,0.005682383,4.46850285,4.478723688,12.31041714,3.301226976,0.147602884,1.261124127,0.176018772,0,0,0.047955516,0.080176222,0.053914153,4.588170317
2/3/18,764,Control,34.41166667,24.65322833,2190.494833,7.978486417,456.4890219,457.9558679,1754.284514,176.2744075,13.11801078,78.15879801,5.499084076,0,0,10.34049689,4.262335863,2.802791169,472.1351166,,0.003892495,0.114099453,8.459905113,0.010775843,14.38302216,14.43096502,14.33129132,3.544125627,0.436653228,1.679153547,0.173917523,0,0,0.140163582,0.086109569,0.056708965,14.81740391
2/9/18,770,Control,33.98833333,23.45825333,2149.686833,7.99509475,429.5639684,430.9653303,1725.726443,170.8220751,12.75786257,77.23536723,5.092192914,0,0,10.39890314,4.135557654,2.707830766,443.3643386,,0.01898963,0.08087957,8.543875072,0.007055636,8.961071893,8.989811428,10.50792524,2.143765874,0.270336953,1.033014705,0.093044199,0,0,0.087421185,0.051891188,0.034087232,9.243720448
2/15/18,776,Control,34.22916667,24.18083417,2188.576167,7.9804265,454.4344862,455.902471,1758.732127,173.7519057,13.23533276,77.06996163,5.275442125,0,0,10.43691661,4.203494516,2.760476107,469.6156907,,0.016764862,0.149813065,8.292779048,0.00566247,7.595928053,7.626201791,10.39428796,2.022196793,0.244582572,0.942555917,0.10711991,0,0,0.084195124,0.049379751,0.033349969,7.78566419
2/21/18,782,Control,33.97333333,23.8619725,2169.438417,7.941170667,503.6711387,505.3011615,1778.540312,157.9068248,14.79842117,70.41842959,4.672770119,0,0,11.00004094,3.826061993,2.508238653,520.2111514,,0.029024546,0.15518838,10.1436187,0.026946787,37.34224344,37.46515139,25.23385893,8.308287553,1.134583461,3.813349918,0.339608544,0,0,0.357860296,0.201324752,0.132804874,38.49048547
2/28/18,789,Control,34.17083333,23.1496075,2201.350917,7.941189833,509.4347203,511.1042953,1812.405373,157.3842551,15.238364,69.8052934,4.385854529,0,0,11.14268619,3.802842274,2.488908625,525.5216015,,0.013113722,0.04656485,4.903182593,0.006591941,8.812132036,8.842859517,5.85001516,2.208952829,0.277950707,0.916878042,0.082461599,0,0,0.086593429,0.053799138,0.035885827,9.064240745
3/8/18,797,Control,34.46333333,22.36003083,2215.549667,7.987328417,451.2408922,452.7328946,1795.930789,169.6637962,13.75515869,75.73035569,4.567778662,0,0,10.69633558,4.085694891,2.670049827,464.8993097,,0.00492366,0.084267889,6.957041526,0.00640222,7.974428356,7.997663078,7.5732261,1.927818801,0.236643134,0.851285063,0.059456689,0,0,0.07136435,0.045513267,0.029001945,8.240494378
3/15/18,804,Control,34.67666667,24.1618375,2245.59975,8.0001405,440.2416212,441.6597512,1785.81932,186.444037,12.78990895,81.34758937,5.552401676,0,0,10.2056194,4.493853212,2.953194396,454.9292112,,0.006513389,0.139460116,11.67367379,0.005365286,7.273093267,7.294695386,12.7711355,2.024509284,0.241167541,0.919207808,0.115997691,0,0,0.079220997,0.048783003,0.03245446,7.446741669
3/22/18,811,Control,34.52833333,22.9466075,2270.215,7.969286833,488.5514695,490.1636538,1847.497868,171.7777936,14.66260752,74.52457971,4.651203716,0,0,10.86874651,4.137805195,2.70972776,503.8113705,,0.003892495,0.046371784,8.93415359,0.043073317,57.69031309,57.87960013,37.06213601,13.70824559,1.725040046,6.053876359,0.463508565,0,0,0.525855648,0.330409094,0.216308809,59.49384501
3/30/18,819,Control,33.995,24.4178125,2190.683583,8.0144895,414.7817912,416.1117146,1731.901518,185.6163428,12.00866653,81.75216234,5.806169044,0,0,10.055992,4.500316216,2.956195889,428.8160471,,0.011677484,0.147707737,17.18386691,0.008815317,12.25009422,12.30241091,20.58002783,2.741839922,0.395055334,1.473220813,0.174787603,0,0,0.125600039,0.066466146,0.044704139,12.5984176
4/6/18,826,Control,33.42083333,23.892905,2186.23975,8.023595167,406.1171671,407.4315881,1733.099234,183.6189516,11.96170904,80.32013238,5.595001695,0,0,10.14732507,4.468670205,2.927195442,419.4800824,,0.011645002,0.107177477,15.23006044,0.012839409,15.00372796,15.05078284,17.79373393,4.060538711,0.435452975,1.839405723,0.157753387,0,0,0.140182783,0.09821772,0.063667535,15.51693345
4/12/18,832,Control,33.57083333,24.404755,2182.431083,8.046858667,379.0478315,380.2695812,1702.091428,194.4591561,11.00839214,85.22877891,6.201694114,0,0,9.77722535,4.730898865,3.10442575,391.8703789,,0.012401124,0.10379834,26.45144965,0.011570381,15.36578775,15.41612942,30.26217836,3.00796608,0.462635095,1.923639888,0.20396272,0,0,0.15087455,0.073158575,0.04809941,15.84739881
4/25/18,845,Control,34.26666667,23.97512,2177.289417,8.018256833,407.0746252,408.3936252,1720.70995,184.2517085,11.90998085,82.42915974,5.656634122,0,0,10.02973221,4.45457256,2.923455838,420.521577,,0.014974726,0.125939616,20.55792421,0.009459803,13.30213648,13.34623157,23.6965517,2.628487737,0.409906518,1.566746127,0.162856051,0,0,0.132009328,0.063676352,0.04207372,13.69649653
5/3/18,853,Control,33.6525,24.6411175,2157.446417,7.968671417,465.6161223,467.112557,1741.568284,168.0635653,13.43514146,74.45747543,5.304517429,0,0,10.55971649,4.087793185,2.684759017,481.5717672,,0.020056738,0.087623674,14.57567813,0.024840738,32.78623082,32.89199444,28.73695694,7.274858118,0.953631918,3.548871915,0.32510599,0,0,0.302399595,0.177191073,0.11658018,33.89107299
5/9/18,859,Control,33.24416667,24.16623667,2166.6955,7.999864,430.3601299,431.7513043,1734.554969,174.9782684,12.59655149,76.77792857,5.416356063,0,0,10.37314226,4.266138713,2.795530995,444.7331435,,0.061711695,0.052281688,14.40206361,0.013212343,17.20048874,17.25657572,20.88836569,4.00236015,0.515885633,2.121971036,0.191321618,0,0,0.1742161,0.096366807,0.063686593,17.75284311
5/17/18,867,Control,33.57916667,24.53996917,2164.329917,7.982878833,448.931371,450.3760086,1738.296502,172.2995313,12.99294455,76.02569403,5.419304778,0,0,10.4325234,4.192531084,2.752307211,464.2292429,,0.009962049,0.120445842,19.83546985,0.013215101,18.41023857,18.47122176,24.36962091,4.147499753,0.565604776,2.031707867,0.216110048,0,0,0.182312833,0.101565628,0.06729233,18.95479194
5/24/18,874,Control,34.02833333,24.36178917,2182.5285,8.010957333,417.2602556,418.6058727,1728.498876,183.5356214,12.10242786,81.23335938,5.734986287,0,0,10.08929911,4.448550614,2.921493364,431.3396441,,0.014668044,0.143430448,24.44213689,0.011874524,16.05736095,16.10990903,26.88717442,3.702268915,0.482086261,1.881189844,0.194796099,0,0,0.153720698,0.090067012,0.059434012,16.56368666
5/31/18,881,Control,34.3425,24.60121917,2186.25025,8.0210845,405.3183073,406.6216636,1716.744483,189.6177428,11.6666007,84.24469672,6.03533306,0,0,9.889705965,4.586200127,3.015849727,419.1693182,,0.010552897,0.158037704,27.73620027,0.017549552,22.85552187,22.9307298,36.13215407,5.240754938,0.690506895,2.966191346,0.322188683,0,0,0.224672186,0.127359311,0.084535863,23.55430096
6/7/18,888,Control,34.4025,25.1143825,2213.712167,8.013976583,418.0075472,419.3432709,1738.034932,192.6120206,11.87186424,84.24541837,6.217711201,0,0,9.896676963,4.660377278,3.069678902,432.7003034,,0.012154311,0.136673575,29.73622608,0.010742355,16.27173324,16.32529059,31.80325785,3.468861501,0.491758337,1.870632628,0.219494613,0,0,0.15373604,0.084171211,0.05605069,16.76601213
6/16/18,897,Control,34.29333333,25.43885667,2184.192083,7.945373167,499.1129118,500.7015925,1766.904801,168.7273211,14.06985015,74.38705381,5.45719275,0,0,10.5909509,4.088461396,2.695082424,516.9689385,,0.022292817,0.242006198,34.89636383,0.015707392,26.93259786,27.02100976,40.36548803,4.13990264,0.811216534,2.477875949,0.285432348,0,0,0.245667782,0.100575648,0.066960284,27.7582582
6/24/18,905,Control,34.55333333,25.3840675,2208.751917,8.005489333,426.3808779,427.7388025,1736.071708,191.2489389,12.01679196,83.93040366,6.262013393,0,0,9.909431459,4.623795126,3.04889374,441.5935717,,0.00492366,0.063403036,18.74608405,0.016067075,19.12791141,19.18831398,19.5845657,5.762488828,0.529974568,2.41180964,0.213958102,0,0,0.164690805,0.139023999,0.091324074,19.83635799
7/2/18,913,Control,34.37083333,26.25831333,2219.427667,7.976653167,464.3707049,465.8340224,1759.974079,186.3350134,12.81872781,80.48605325,6.308322993,0,0,10.11037486,4.5189658,2.986810029,481.7514515,,0.006685579,0.068156523,14.09063928,0.009099868,12.48134494,12.52152384,15.34152298,3.348106543,0.360044066,1.43155527,0.158744602,0,0,0.111810158,0.081556812,0.054226476,12.90310069
7/9/18,920,Control,34.49166667,25.81651083,2219.518083,7.93986175,514.119023,515.7478405,1794.422171,172.3518369,14.33953421,74.81458515,5.589406549,0,0,10.59035706,4.172253475,2.754503456,532.8992677,,0.011934163,0.067619007,17.81692557,0.016683537,25.08244239,25.16273295,23.19757983,5.294943911,0.714396765,2.407710455,0.235815529,0,0,0.210396034,0.128578908,0.085174876,25.95580276
7/20/18,931,Control,34.46166667,25.9097675,2204.5975,7.980531333,455.944653,457.3874995,1748.058153,184.8090603,12.68902528,80.75075716,6.181185751,0,0,10.09586744,4.475673669,2.955495043,472.6871234,,0.007177406,0.106325637,15.06712803,0.005876914,7.563829711,7.588021073,13.41683876,2.33160169,0.217666981,0.860312714,0.092958368,0,0,0.067100812,0.056287253,0.036854419,7.828576221
8/1/18,943,Control,34.4825,25.28563667,2146.301667,7.865488917,607.3445841,609.2811805,1793.093979,142.3176538,17.16606957,64.09654041,4.489768706,0,0,11.52194278,3.442222436,2.268810607,628.8973513,,0.009653073,0.116233326,11.72564273,0.008906347,16.45628165,16.50832141,13.94375162,2.118409366,0.460131448,1.083555187,0.094207321,0,0,0.122730436,0.051193748,0.033712035,17.062748
3/20/16,79,Acidified,34.87,23.390568,2241.1393,7.7883003,775.64,778.18,1941.21,121.62,22.97,53.52,3.19,0,0,13.0564,2.922,1.918,800.48,,0.048304589,0.099788534,12.408011,0.014660041,28.82395609,28.9406212,13.39597369,3.851637458,0.881980096,1.590806923,0.1197219,0,0,0.210229081,0.094610312,0.059404452,29.71272829
3/28/16,87,Acidified,34.34,24.48827,2180.4936,7.7677717,799.48,802.07,1893.14,116.23,23.07,51.58,3.32,0,0,13.1141,2.811,1.848,826.66,,0.051639778,0.097732844,20.37690256,0.010001933,19.11571779,19.15515886,16.98039392,2.969493036,0.549848464,1.018495623,0.078881064,0,0,0.130817472,0.071871799,0.046619023,19.76187126
4/5/16,95,Acidified,34.46,24.430569,2211.3736,7.7733625,799.27,801.85,1916.92,119.36,23.08,52.37,3.38,0,0,13.0684,2.885,1.894,826.35,,0.051639778,0.036062548,8.624405528,0.020268314,39.21504955,39.33958284,9.214095482,5.27008328,1.140954766,2.195475145,0.161932771,0,0,0.275841823,0.127038927,0.082892166,40.57985954
4/12/16,102,Acidified,34.46,23.947189,2193.6832,7.7916756,754.69898,757.1446012,1894.875796,120.8848143,22.07355788,53.69866951,3.359228281,0,0,12.90048412,2.917793094,1.915315414,779.5967753,,0.051639778,0.057481947,7.824901814,0.012320616,23.24984887,23.32365887,7.839872476,3.056061244,0.66114979,1.298111914,0.086658105,0,0,0.161236886,0.073649998,0.048210461,24.07119211
4/22/16,112,Acidified,34.6,25.208551,2177.2905,7.8146993,705.5012299,707.7528346,1853.240391,130.9344214,19.96522098,58.21990233,3.97706946,0,0,12.23389025,3.163403246,2.084976063,730.4348936,,7.49E-15,0.119707844,10.4652855,0.019390184,33.58576108,33.69059135,8.868062542,5.170528098,0.908199698,2.146589878,0.153553709,0,0,0.233701946,0.124515871,0.081594369,34.89007369
4/28/16,118,Acidified,34.65,24.357402,2179.3724,7.7710822,791.7767243,794.3302056,1889.0426,117.2696813,22.89201715,52.467467,3.340321777,0,0,13.02595147,2.828179853,1.859459535,818.4797616,,0.052704628,0.068260875,9.404417889,0.026526904,56.04365945,56.22457638,18.21881567,6.06224589,1.62234695,2.737279977,0.202520486,0,0,0.370819049,0.146568873,0.096349898,57.92537053
5/10/16,130,Acidified,34.1,24.648365,2141.6052,7.8050861,713.9911011,716.2854934,1836.737303,122.9708551,20.54843342,55.27283816,3.669452087,0,0,12.5542303,2.980296526,1.959174312,738.4661434,,7.49E-15,0.066817896,6.928487807,0.022446827,41.12277274,41.25411851,12.27348642,5.536193197,1.168996264,2.438589214,0.182154424,0,0,0.299883687,0.134048168,0.087977165,42.57079446
5/19/16,139,Acidified,34.26,24.884358,2170.9492,7.8087459,715.7140162,718.0073222,1857.170387,126.8478683,20.4577758,56.31236321,3.786571447,0,0,12.45511692,3.071524291,2.021185057,740.565114,,0.051639778,0.089632463,8.300429478,0.01129046,21.06910909,21.13490152,9.465651061,2.604633261,0.569078115,1.141468303,0.077867886,0,0,0.136133803,0.063185188,0.041120752,21.88386795
5/25/16,145,Acidified,34.515002,24.803333,2181.0831,7.8281973,682.3234587,684.5119478,1852.453536,132.8221601,19.51775327,59.04779111,3.952635257,0,0,12.16743425,3.209061471,2.11217388,705.9066839,,0.00946051,0.060246838,10.91934408,0.021495859,36.90692567,37.02459681,11.26421667,5.902635992,1.043702811,2.477742415,0.18699015,0,0,0.277494242,0.142296503,0.093490955,38.21676614
5/31/16,151,Acidified,34.2,23.926251,2154.2842,7.8058105,719.9602746,722.2942889,1852.560835,121.7251342,21.09439277,54.82198655,3.467216279,0,0,12.71497495,2.944212709,1.931694234,743.6885366,,7.49E-15,0.072617743,5.823556546,0.050049995,94.29532234,94.59986838,30.89259812,11.86233272,2.741132839,5.414606798,0.388169423,0,0,0.688554396,0.286750845,0.187935932,97.45490721
6/7/16,158,Acidified,34,25.267524,2146.6551,7.7774485,769.907565,772.3630193,1852.937168,118.6477169,21.82454288,52.81131831,3.628263114,0,0,12.82176665,2.880991387,1.897045906,797.210416,,0,0.091875053,7.393767232,0.009732922,21.75784918,21.82536755,10.92055769,1.799773188,0.583577927,0.957172988,0.065073916,0,0,0.130088824,0.043446282,0.028331961,22.62332786
6/13/16,164,Acidified,34.23,25.566407,2178.8544,7.7842234,768.0506638,770.4912917,1872.804685,123.90286,21.58363246,54.45618862,3.804615305,0,0,12.65433164,3.004514428,1.981066818,795.7337784,,0.048304589,0.038898972,6.019243312,0.02467761,50.1152251,50.27364672,16.24359692,5.998466374,1.396893692,2.712757925,0.20878274,0,0,0.341788302,0.144562152,0.095261689,51.96433087
6/20/16,171,Acidified,34.24,24.972777,2213.0695,7.7890161,768.9236661,771.3848869,1905.777237,124.7263732,21.93332168,54.21002837,3.646104121,0,0,12.77336582,3.021110767,1.988477596,795.7483879,,0.051639778,0.09655869,6.424505415,0.009099273,17.28551828,17.34213832,5.629116762,2.644112904,0.518578566,1.040883938,0.094059098,0,0,0.133096615,0.064323469,0.042653256,17.82577148
7/1/16,182,Acidified,34.498332,25.481666,2186.151,7.803928,729.0554208,731.3745619,1866.126257,129.4924074,20.50329987,57.09037774,3.96555503,0,0,12.35235266,3.132679741,2.066079053,755.2060497,,0.03638793,0.077558564,14.01135012,0.006892803,14.63844215,14.68442498,13.40164741,1.881003274,0.404263177,0.790862942,0.063338726,0,0,0.097535488,0.045519846,0.030048081,15.19359762
7/7/16,188,Acidified,34.6,25.377742,2224.3442,7.7279951,904.842809,907.7248745,1945.436077,113.2456125,25.5016075,49.12893831,3.307124387,0,0,13.46013965,2.736850725,1.804791321,937.1080177,,7.49E-15,0.068119012,7.177920293,0.015735497,35.24243599,35.35704158,7.711376908,4.037140555,1.036159245,1.638116601,0.138683744,0,0,0.228805095,0.097872855,0.064898097,36.38072338
7/12/16,193,Acidified,34.4,25.34961,2195.3416,7.7507901,843.4665081,846.1539385,1907.932849,116.4663554,23.81210776,51.027119,3.467105738,0,0,13.15360694,2.819187533,1.85824208,873.5028672,,7.49E-15,0.031408086,8.052924703,0.025697796,54.81890614,54.99382094,12.38210692,6.254312203,1.55229981,2.645286397,0.207156873,0,0,0.353263232,0.151439208,0.099873889,56.75833588
7/19/16,200,Acidified,33.81,26.192059,2092.1965,7.6516328,1041.703886,1044.989088,1863.903718,91.95424182,28.88534875,41.46870553,2.938404511,0,0,14.28764611,2.240214733,1.478728135,1080.565301,,0.031622777,0.066491855,5.492391975,0.016712338,43.70749718,43.84551511,10.92168918,3.184716927,1.215456308,1.479345163,0.120197942,0,0,0.229260285,0.077651234,0.051305041,45.32868421
7/28/16,209,Acidified,34.026667,25.826667,2189.3694,7.7501195,844.7024733,847.378284,1901.534578,116.7747839,23.61033007,50.71919017,3.584262575,0,0,13.1274082,2.837819151,1.871914095,875.5842857,,0.011650995,0.071231183,3.207315811,0.01786048,39.42779682,39.55358218,11.76835628,4.265336864,1.119059793,1.876767399,0.159748045,0,0,0.258106165,0.103763384,0.068666901,40.82297328
8/4/16,216,Acidified,33.99,26.386875,2200.0278,7.7499684,849.6526244,852.3258413,1906.50193,119.2560345,23.4254615,51.27221673,3.759811076,0,0,13.02021462,2.902113426,1.917497698,881.6863686,,0.031622777,0.054453662,6.500570331,0.011371762,24.72622094,24.80472054,8.753012612,2.878162831,0.694727675,1.214321496,0.108174343,0,0,0.162161628,0.070197506,0.046508395,25.62045125
8/13/16,225,Acidified,34.22,25.981691,2193.971,7.7989776,743.2973905,745.6474983,1873.373953,129.9953781,20.67460256,56.54471592,4.077802232,0,0,12.37864407,3.154951608,2.082876016,770.7032111,,0.042163702,0.033173255,6.248297902,0.009370094,18.4556649,18.51366275,7.937398668,2.432605038,0.507902734,1.063206038,0.086029533,0,0,0.127265641,0.058697506,0.03875393,19.15488386
